original_path,destination_path,source_sha256,destination_sha256,role,disposition,reason,verification
"test/test_observation.py","src/rosy_control/test/test_observation.py","1c584522a6f716263aa52af5a3ff89e02fdb89931caca07015eb28b867fb603d","1c584522a6f716263aa52af5a3ff89e02fdb89931caca07015eb28b867fb603d","test","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"test/test_obstacle_overlay.py","src/rosy_control/test/test_obstacle_overlay.py","18b60033017ecf12c2c5889fd902bbd54be2c125a5f2910d28bd9983fe2d0ae1","18b60033017ecf12c2c5889fd902bbd54be2c125a5f2910d28bd9983fe2d0ae1","test","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"test/test_obstacle_risk.py","src/rosy_control/test/test_obstacle_risk.py","3412522a7accdbf8ea0a6dc53bc149e70bd314068438e01db5706df28126c6f4","3412522a7accdbf8ea0a6dc53bc149e70bd314068438e01db5706df28126c6f4","test","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"test/test_obstacle_tracks.py","src/rosy_control/test/test_obstacle_tracks.py","6f6e7cbb7fc61136d6206e165716d9691fec1c55abf8d04bc8ba66cdcca2bb46","6f6e7cbb7fc61136d6206e165716d9691fec1c55abf8d04bc8ba66cdcca2bb46","test","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"test/test_offcenter_start.py","src/rosy_control/test/test_offcenter_start.py","98f9d1113c0aec1a922978be60ea8a8bc68dadd1d9612e277329ac59783943e3","98f9d1113c0aec1a922978be60ea8a8bc68dadd1d9612e277329ac59783943e3","test","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"test/test_partial_calibration.py","src/rosy_control/test/test_partial_calibration.py","ae3827cd39d0f1eabaffe586a92c5dcb1e3ca85ab02fa4dcac21b6fb12e71661","ae3827cd39d0f1eabaffe586a92c5dcb1e3ca85ab02fa4dcac21b6fb12e71661","test","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"test/test_path_follow.py","src/rosy_control/test/test_path_follow.py","3a4db05ecdddebd225fdd36828ac4c9e831f828b973ca4b0e31a0bb927d507c8","3a4db05ecdddebd225fdd36828ac4c9e831f828b973ca4b0e31a0bb927d507c8","test","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"test/test_planning.py","src/rosy_control/test/test_planning.py","5ef5afd3ecc2cac80fbf29441c40781e7982ba011859babed4c09ff73eeb1749","5ef5afd3ecc2cac80fbf29441c40781e7982ba011859babed4c09ff73eeb1749","test","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"test/test_pose.py","src/rosy_control/test/test_pose.py","fb79ebc96956988525b043b4db33b32fe82aafa8d21f9e76e7cfe756aa2459ff","fb79ebc96956988525b043b4db33b32fe82aafa8d21f9e76e7cfe756aa2459ff","test","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"test/test_precision_odom_pause.py","src/rosy_control/test/test_precision_odom_pause.py","1cf20997ec9e63570187cf3be424a71736519bee52338b9b2491d98d474c6f5e","1cf20997ec9e63570187cf3be424a71736519bee52338b9b2491d98d474c6f5e","test","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"test/test_precision_range.py","src/rosy_control/test/test_precision_range.py","afdf075241a7dfed4288e8686a91a42b1c9bc4c0c3f097afc4318bcc0be73faa","afdf075241a7dfed4288e8686a91a42b1c9bc4c0c3f097afc4318bcc0be73faa","test","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"test/test_preferred_clearance_progress.py","src/rosy_control/test/test_preferred_clearance_progress.py","d9c25f77ade49967d9b4cc80c35a34bff41db4f44e0f1b4c8f25c703a067ab35","d9c25f77ade49967d9b4cc80c35a34bff41db4f44e0f1b4c8f25c703a067ab35","test","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"test/test_range_filter.py","src/rosy_control/test/test_range_filter.py","a1ab98d34c24dd41b4c3b3d76af63ddfe3ebfd23c41fb886f14d692c21caa38e","a1ab98d34c24dd41b4c3b3d76af63ddfe3ebfd23c41fb886f14d692c21caa38e","test","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"test/test_recover.py","src/rosy_control/test/test_recover.py","856b821a52612796f70dbd4b52d1712d6cf22b209dde6f0467b8d8b672a32505","856b821a52612796f70dbd4b52d1712d6cf22b209dde6f0467b8d8b672a32505","test","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"test/test_recovery_budget.py","src/rosy_control/test/test_recovery_budget.py","6e795fec9912674b6564d21ba62debcfe9378bb3d863983b1a1a28a75276fbb4","6e795fec9912674b6564d21ba62debcfe9378bb3d863983b1a1a28a75276fbb4","test","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"test/test_registration_endpoints.py","src/rosy_control/test/test_registration_endpoints.py","549514f1b94a8f122107d0dda9d1777afa8f89a4ec58d4986963bd0622d591a9","549514f1b94a8f122107d0dda9d1777afa8f89a4ec58d4986963bd0622d591a9","test","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"test/test_rig_geometry.py","src/rosy_control/test/test_rig_geometry.py","28b0a4b7766384503fd8926193b055167dcbc617e0e3b766d2e209349c78e94b","28b0a4b7766384503fd8926193b055167dcbc617e0e3b766d2e209349c78e94b","test","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"test/test_rig_odometry_frames.py","src/rosy_control/test/test_rig_odometry_frames.py","5c21d3392c6c34e30bd32619cfda4cf3c8c4926c1f8e884821e818990aac3e07","5c21d3392c6c34e30bd32619cfda4cf3c8c4926c1f8e884821e818990aac3e07","test","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"test/test_rotation_clearance.py","src/rosy_control/test/test_rotation_clearance.py","abe6abfbac7b70c873a73a3cfac3425f382d2c6147c8d7bf873f8e1e492f4683","abe6abfbac7b70c873a73a3cfac3425f382d2c6147c8d7bf873f8e1e492f4683","test","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"test/test_rotation_envelope.py","src/rosy_control/test/test_rotation_envelope.py","b66022c7a27990e1c5a9b5f941521aaf5c98a72825f44b923f80258eec567f82","b66022c7a27990e1c5a9b5f941521aaf5c98a72825f44b923f80258eec567f82","test","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"test/test_rotation_failure_capture.py","src/rosy_control/test/test_rotation_failure_capture.py","dbdc3a7e4e10a4ba9bc51f925695b6c1f6078209455aab6e425910506fdc7c81","dbdc3a7e4e10a4ba9bc51f925695b6c1f6078209455aab6e425910506fdc7c81","test","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"test/test_rotation_relocation.py","src/rosy_control/test/test_rotation_relocation.py","3f7694bdb30d3267057e9130c9e5ac84f1722e2de1b1095918a7e5a6ca717316","3f7694bdb30d3267057e9130c9e5ac84f1722e2de1b1095918a7e5a6ca717316","test","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"test/test_rotation_scan_reacquire.py","src/rosy_control/test/test_rotation_scan_reacquire.py","0ea3ce305d16c1c5132910173f3af1a01973e674b3da078096643cdd5fc31b7a","0ea3ce305d16c1c5132910173f3af1a01973e674b3da078096643cdd5fc31b7a","test","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"test/test_rotation_start_observation.py","src/rosy_control/test/test_rotation_start_observation.py","50591c44c59d5dbfd7cbe76b42ffb010d4cc55d82a1305e2672660b242b66009","50591c44c59d5dbfd7cbe76b42ffb010d4cc55d82a1305e2672660b242b66009","test","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"test/test_rotation_trial.py","src/rosy_control/test/test_rotation_trial.py","ca7ec0e58c866b597348d50ab12f7a4bed99e818b6147904e8e670ee6accd969","ca7ec0e58c866b597348d50ab12f7a4bed99e818b6147904e8e670ee6accd969","test","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"test/test_round_trip.py","src/rosy_control/test/test_round_trip.py","10dec7393ffefc405ce3044934a4d60460a08351a1dca8dde1050a61ac1f05a4","10dec7393ffefc405ce3044934a4d60460a08351a1dca8dde1050a61ac1f05a4","test","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"test/test_route.py","src/rosy_control/test/test_route.py","077a8d30292a533a21141cc28302052e95f0d6f60abad9409f81572920fca0c3","077a8d30292a533a21141cc28302052e95f0d6f60abad9409f81572920fca0c3","test","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"test/test_route_alternative_exit.py","src/rosy_control/test/test_route_alternative_exit.py","951bf28a4bf52514af9d3f038f832fda3a985132043fde39c6b8157a5da498e1","951bf28a4bf52514af9d3f038f832fda3a985132043fde39c6b8157a5da498e1","test","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"test/test_route_recovery.py","src/rosy_control/test/test_route_recovery.py","0707b0b67d0989510c0a7c10b258810f2a674531c47d78299a905a8fa48b8733","0707b0b67d0989510c0a7c10b258810f2a674531c47d78299a905a8fa48b8733","test","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"test/test_safe_trail.py","src/rosy_control/test/test_safe_trail.py","ea75be95290c469b445409e53e4c6c9fd6b9dcdf14f8661c1af3deecc7c02a0d","ea75be95290c469b445409e53e4c6c9fd6b9dcdf14f8661c1af3deecc7c02a0d","test","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"test/test_safety_profile.py","src/rosy_control/test/test_safety_profile.py","27d69c98c96ba2a4104c9e46330eae58e24d628b7d6d43904659e976e3e15990","27d69c98c96ba2a4104c9e46330eae58e24d628b7d6d43904659e976e3e15990","test","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"test/test_scale.py","src/rosy_control/test/test_scale.py","ddfcf50d20a6e7d0edb2175be169530df337bea2b4daba202808dc4aa6ca0bcd","ddfcf50d20a6e7d0edb2175be169530df337bea2b4daba202808dc4aa6ca0bcd","test","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"test/test_scan_acceptance.py","src/rosy_control/test/test_scan_acceptance.py","3e47f4963d9c16e3f9562959d0cc6d05353417c034cdf719004cfb50e9a0c20f","3e47f4963d9c16e3f9562959d0cc6d05353417c034cdf719004cfb50e9a0c20f","test","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"test/test_scan_rotation_visibility.py","src/rosy_control/test/test_scan_rotation_visibility.py","8d2ee870f5109bacab34c3235a3a6327c90ef38ed2c167c68c67b9b2e0608bb1","8d2ee870f5109bacab34c3235a3a6327c90ef38ed2c167c68c67b9b2e0608bb1","test","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"test/test_sensing_only.py","src/rosy_control/test/test_sensing_only.py","42a088c5832b7f912d191e9f6cc432cb69b344fcd4a995f708089172974042b3","42a088c5832b7f912d191e9f6cc432cb69b344fcd4a995f708089172974042b3","test","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"test/test_sensor_tiers.py","src/rosy_control/test/test_sensor_tiers.py","64cff7e6617df9aab250b5884b576753a75f44d872c81ec903b655dbbb1225b4","64cff7e6617df9aab250b5884b576753a75f44d872c81ec903b655dbbb1225b4","test","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"test/test_space_speed.py","src/rosy_control/test/test_space_speed.py","7d6f74544d4f0d40b8a8b3bdd5a120359948124c97d139f7a8db05a6f81bea89","7d6f74544d4f0d40b8a8b3bdd5a120359948124c97d139f7a8db05a6f81bea89","test","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"test/test_startup_diagnostics.py","src/rosy_control/test/test_startup_diagnostics.py","d5250a8f1eaeb7cbdc7c91cfd13c79b55da01a4130b778b379cf2c06f8a79d9b","d5250a8f1eaeb7cbdc7c91cfd13c79b55da01a4130b778b379cf2c06f8a79d9b","test","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"test/test_startup_profile.py","src/rosy_control/test/test_startup_profile.py","c4f0d37224e27b8e10a1ac482ebc4e8bb3301170d9211c787e0f2cacde808bd2","c4f0d37224e27b8e10a1ac482ebc4e8bb3301170d9211c787e0f2cacde808bd2","test","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"test/test_straight_escape.py","src/rosy_control/test/test_straight_escape.py","13fa0d5f47a7f8f6277c575fa7b1d19691e7cb130c7ea9629135695ded115a33","13fa0d5f47a7f8f6277c575fa7b1d19691e7cb130c7ea9629135695ded115a33","test","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"test/test_track_footprint_audit.py","src/rosy_control/test/test_track_footprint_audit.py","4cee7db67c833ec4352e27acbf4be1bdbd98d50f4f9e326092cdc1b548f5b91d","4cee7db67c833ec4352e27acbf4be1bdbd98d50f4f9e326092cdc1b548f5b91d","test","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"test/test_track_map_audit.py","src/rosy_control/test/test_track_map_audit.py","f50300df3a603d8d9fb53557bc2e41e17539d21ffef6a90f73a1efce4df93d9e","f50300df3a603d8d9fb53557bc2e41e17539d21ffef6a90f73a1efce4df93d9e","test","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"test/test_track_reachable_audit.py","src/rosy_control/test/test_track_reachable_audit.py","093ca810a8b2f0468ce5966ab826b8dd9298157bf18c7d91e3cb14f835ffdbf9","093ca810a8b2f0468ce5966ab826b8dd9298157bf18c7d91e3cb14f835ffdbf9","test","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"test/test_track_world.py","src/rosy_control/test/test_track_world.py","013bec289a3d02e746120204ec5f49297475f45dbce17d8dc3c9fe4457603b61","013bec289a3d02e746120204ec5f49297475f45dbce17d8dc3c9fe4457603b61","test","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"test/test_trail_retreat.py","src/rosy_control/test/test_trail_retreat.py","83ac138f3df011b1d6cc3cc352f0cc575a2b5774757465ac3ea036bb2c6786bd","83ac138f3df011b1d6cc3cc352f0cc575a2b5774757465ac3ea036bb2c6786bd","test","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"test/test_wall_tracker.py","src/rosy_control/test/test_wall_tracker.py","502d1f0c298c511c4f4932c402d429d856fa3502f78e66c4b29308aeb9d64f55","502d1f0c298c511c4f4932c402d429d856fa3502f78e66c4b29308aeb9d64f55","test","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"test/test_wander_final_speed.py","src/rosy_control/test/test_wander_final_speed.py","c81c6a17fbc9d25b44b0a80081564ba0b7d21db2b26c6b9386a7503a536750f6","c81c6a17fbc9d25b44b0a80081564ba0b7d21db2b26c6b9386a7503a536750f6","test","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"test/test_watch.py","src/rosy_control/test/test_watch.py","70532d96208583a592a122094fa59232bcad1c392d606dfc626c877565a4524f","70532d96208583a592a122094fa59232bcad1c392d606dfc626c877565a4524f","test","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"test/test_web_map_pose.py","src/rosy_control/test/test_web_map_pose.py","c357930aa2de78460a822cbade3a8239a2156cc34651280f9ae89d1ccb16787d","c357930aa2de78460a822cbade3a8239a2156cc34651280f9ae89d1ccb16787d","test","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"test/test_web_odom_scheduling.py","src/rosy_control/test/test_web_odom_scheduling.py","daf098785d0dae7336de1ae8b8e8d8f5544deeb13471574071f2eb3e99c85b67","daf098785d0dae7336de1ae8b8e8d8f5544deeb13471574071f2eb3e99c85b67","test","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"tools/AGENTS.md","src/rosy_control/tools/AGENTS.md","aeefc6890c5fe42ea6eb35dcaadc1a229e5f0f6c838eb8b6c27f56def0c7a390","","test-tool","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"tools/audit_web_map_ros.py","src/rosy_control/tools/audit_web_map_ros.py","45f0312a0585c326ced495c740378dc60490bd366dc086e9d60a288b2ce4c4e7","","test-tool","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"tools/ci/AGENTS.md","src/rosy_control/tools/ci/AGENTS.md","3f5e2d24028a3771ea95fdef2de0c56e25d28dac8e076a873ed782a22dc17703","","test-tool","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"tools/ci/make_bundle.sh","src/rosy_control/tools/ci/make_bundle.sh","2af056e220d831baa46b0a25e3b3d82171f4064454928778099e798c78c52599","","test-tool","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"tools/ci/requirements-dev.txt","src/rosy_control/tools/ci/requirements-dev.txt","4b28e7e291dfc9bceb636811082f9e21cf5c6ae176eb098e704f643f6675ce23","","test-tool","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"tools/ci/run_tests.sh","src/rosy_control/tools/ci/run_tests.sh","a4900988f08c8cbd370fdabcee695c6887b97c59f1ec53f4b3cf99107512f9af","","test-tool","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"tools/dashboard_operations_rig.py","src/rosy_control/tools/dashboard_operations_rig.py","b6554368f4b053677773cfd56fa084b7a7156dd7ee014520b28c54ae0b3655ae","","test-tool","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"tools/dashboard_scenario.py","src/rosy_control/tools/dashboard_scenario.py","60f1c57121acc88de81073c7c5af1ba8d204370d7c65723778896669f36f9a19","","test-tool","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"tools/dashboard_scenario.sh","src/rosy_control/tools/dashboard_scenario.sh","2d917f280626ab1ce9a13cfa1c515c73d9ce72435df96e309be4f85dc224e747","","test-tool","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"tools/deploy/AGENTS.md","src/rosy_control/tools/deploy/AGENTS.md","5968de1af1e3117a6cafd058f0e08aee6b4ca946734a6d4c62497991d8fc7386","","test-tool","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"tools/deploy/SESSION.md","src/rosy_control/tools/deploy/SESSION.md","ad58a7cfafbb1650a95a2f0d3807fb33c6cbaf0fefda55fd1865ec2ceb326f3b","","test-tool","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"tools/deploy/deploy.env.example","src/rosy_control/tools/deploy/deploy.env.example","79e8cd3ee2455ecfb8249f278e4d65cc7328eabc638c6729ca7a0ff989643c75","","test-tool","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"tools/deploy/deploy.sh","src/rosy_control/tools/deploy/deploy.sh","b33d0fd24c45ad7b723765debd34c5f0775e7fec3920ddb94dc1cfdd39eba990","","test-tool","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"tools/deploy/lib.sh","src/rosy_control/tools/deploy/lib.sh","6322533dc301d4bffda29061aeaea1b7943adf2e420d3d6ccd0476c7d9ace3d8","","test-tool","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"tools/deploy/migrate_to_rosy_control.sh","src/rosy_control/tools/deploy/migrate_to_rosy_control.sh","8e85d13cbd7e6ba6cef5505a58682771306810463c1a10b1c89f9e56adb75efc","","test-tool","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"tools/deploy/pinky_rollback.sh","src/rosy_control/tools/deploy/pinky_rollback.sh","f6e636e9a37eede81906aa731521abd6f9b0dddb9f0cb29bf77934f89772cbdb","","test-tool","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"tools/deploy/pinky_update.sh","src/rosy_control/tools/deploy/pinky_update.sh","308c9c5cfd777e4af677c996fd85c4f484af7a8065f8491c604e597fd3dd2a08","","test-tool","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"tools/deploy/rosy-imu-session.sh","src/rosy_control/tools/deploy/rosy-imu-session.sh","a092529ca2f75db9a9e201fdd73a304600d8c6b9720adf7a2980ee21bc88d331","","test-tool","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"tools/deploy/rosy-session-imu.service","src/rosy_control/tools/deploy/rosy-session-imu.service","eff72cfe700d0ac3292a429ddd1412bf77707c20ab143d7ebc237e4eba06cbf3","","test-tool","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"tools/deploy/rosy-session.sh","src/rosy_control/tools/deploy/rosy-session.sh","b67f2e92e14fa3e5c0b144938f8a6be62ce979247d81c131e5317feb7b2fb0bc","","test-tool","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"tools/explore_sim.py","src/rosy_control/tools/explore_sim.py","4476720e3ba047f2464d4eaede3e114f3e2c90ba6a558fda15854d70d5082f05","","test-tool","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"tools/gz/README.md","src/rosy_control/tools/gz/README.md","9c9f3ecf2a8a7fb03df3820fb0100d252d30578d8cf44c280d12fdf445cfa2c6","","test-tool","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"tools/gz/analyze_localization_snapshot.py","src/rosy_control/tools/gz/analyze_localization_snapshot.py","d2e5f11fd41428e74f986a27f48a05b027064392505a6d01adba2708bf809025","d2e5f11fd41428e74f986a27f48a05b027064392505a6d01adba2708bf809025","test-tool","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"tools/gz/audit_obstacle_scenario.py","src/rosy_control/tools/gz/audit_obstacle_scenario.py","569c9477d711b00347709657e678df525464581fa206873b141786be7b0506cb","569c9477d711b00347709657e678df525464581fa206873b141786be7b0506cb","test-tool","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"tools/gz/audit_track_footprint.py","src/rosy_control/tools/gz/audit_track_footprint.py","9f27a17bdd87a41271ef0bae785434da81e129c9a709b4af6480aac53b3db6d8","9f27a17bdd87a41271ef0bae785434da81e129c9a709b4af6480aac53b3db6d8","test-tool","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"tools/gz/boot_until_healthy.sh","src/rosy_control/tools/gz/boot_until_healthy.sh","43d8160451064755413403d9fb56a02d75bdf91872f9c3fa859e72b814162057","","test-tool","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"tools/gz/c1_lidar.py","src/rosy_control/tools/gz/c1_lidar.py","4163f07c4be310e942937c035c73a050d41946b7a8b121923eb4fc2ed25e6d20","4163f07c4be310e942937c035c73a050d41946b7a8b121923eb4fc2ed25e6d20","test-tool","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"tools/gz/calibration_mapping_audit.py","src/rosy_control/tools/gz/calibration_mapping_audit.py","8021a45f1a111d6d156df157c6c07e2ddc234a0c231414258525b6c609e78283","8021a45f1a111d6d156df157c6c07e2ddc234a0c231414258525b6c609e78283","test-tool","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"tools/gz/calibration_mapping_rig.py","src/rosy_control/tools/gz/calibration_mapping_rig.py","2652bf50c925fc35981f68c119d2b513fbbb3615f3440f73fe66bdeb00369d88","2652bf50c925fc35981f68c119d2b513fbbb3615f3440f73fe66bdeb00369d88","test-tool","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"tools/gz/calibration_spaces.py","src/rosy_control/tools/gz/calibration_spaces.py","56af0a28efa067093c6d79a1b7087c9d3ae6c21dd63abb5ce724844ebaf3c7d1","56af0a28efa067093c6d79a1b7087c9d3ae6c21dd63abb5ce724844ebaf3c7d1","test-tool","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"tools/gz/capture_runtime_dashboard.py","src/rosy_control/tools/gz/capture_runtime_dashboard.py","415513fd844bc95f38159484b3ff180a5f597263ccc6da0075ef6b9e5d59ea6a","415513fd844bc95f38159484b3ff180a5f597263ccc6da0075ef6b9e5d59ea6a","test-tool","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"tools/gz/check_map.py","src/rosy_control/tools/gz/check_map.py","c03f553528fec94dda9ad4936d6bde8090b9f0c9aaf4992a91bd13da6f945cc7","c03f553528fec94dda9ad4936d6bde8090b9f0c9aaf4992a91bd13da6f945cc7","test-tool","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"tools/gz/driver.py","src/rosy_control/tools/gz/driver.py","e8c7cbc759b9c58401ec00062d2779516a5441eeb4deb6e52e8606a31b4b86f6","e8c7cbc759b9c58401ec00062d2779516a5441eeb4deb6e52e8606a31b4b86f6","test-tool","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"tools/gz/gen_maze_world.py","src/rosy_control/tools/gz/gen_maze_world.py","45bcf766d8c709a9073472101abbf2fb6919caced601c29f721f981309a41d48","45bcf766d8c709a9073472101abbf2fb6919caced601c29f721f981309a41d48","test-tool","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"tools/gz/goal_sim.yaml","src/rosy_control/tools/gz/goal_sim.yaml","893dcad7ceed97bd4cbd0d89af93344343d3e10c2dd73159f39c5166c50f616c","893dcad7ceed97bd4cbd0d89af93344343d3e10c2dd73159f39c5166c50f616c","test-tool","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"tools/gz/inertial.py","src/rosy_control/tools/gz/inertial.py","7103e8a463e4bd3642f7fba4e39032782ec27653dfe0b053f381114cce7e1a8b","7103e8a463e4bd3642f7fba4e39032782ec27653dfe0b053f381114cce7e1a8b","test-tool","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"tools/gz/inspect_mapping.py","src/rosy_control/tools/gz/inspect_mapping.py","c024bc26ba3267d65a744d626a21cd90dab300ef274d3631a46c402c1fa6622b","c024bc26ba3267d65a744d626a21cd90dab300ef274d3631a46c402c1fa6622b","test-tool","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"tools/gz/localization_rig.py","src/rosy_control/tools/gz/localization_rig.py","3c085e0818c8caed626969abc8b5672413719fda0e8e5329dbb0eb906416cd1a","3c085e0818c8caed626969abc8b5672413719fda0e8e5329dbb0eb906416cd1a","test-tool","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"tools/gz/localization_snapshot.py","src/rosy_control/tools/gz/localization_snapshot.py","ad7f531cb62482fbfd3cc9b746ac4ab46abd4e98ff0341c5ff5ec5bb2c56623a","ad7f531cb62482fbfd3cc9b746ac4ab46abd4e98ff0341c5ff5ec5bb2c56623a","test-tool","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"tools/gz/map_run_monitor.py","src/rosy_control/tools/gz/map_run_monitor.py","db7b13a6998c3bb7cde05b33e7ff321285f80f84080af3470a55d75d0f52736d","db7b13a6998c3bb7cde05b33e7ff321285f80f84080af3470a55d75d0f52736d","test-tool","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
"tools/gz/measure_motion_contract.py","src/rosy_control/tools/gz/measure_motion_contract.py","2b26e55d217cd83c824dddff302a93150d2421a2b845b584fe468353f839299e","2b26e55d217cd83c824dddff302a93150d2421a2b845b584fe468353f839299e","test-tool","copied","T1 package, test, required fixture, or operating source","OS-local pytest and package ownership checks"
